[0:00:03] nongtzz: 95
[3:47:45] phiphat3_3: ก็คือลุงกลัวคนอื่นร้องแต่ไม่ห่วงน้องที่หาเหล็กคืน2เท่า
[3:47:45] MrTwoKungs: Kappa
[3:47:46] tiwjx24: Kappa
[3:47:46] candyy_yy: Kappa Kappa
[3:47:47] cootsam: งั้นเอาออกจบ
[3:47:48] sorawich_: ไม่ควรเอามาลงนะอย่างงี้
[3:47:48] kappajimmyxXxxX: Kappa
[3:47:48] AUMMMMMMM_: cmonBruh cmonBruh
[3:47:49] TOTOTOEY_: Kappa
[3:47:49] nninexx: Kappa
[3:47:49] attrvsh: Kappa Kappa Kappa
[3:47:49] TwinshockEz: ล้างแชท Kappa
[3:47:49] samcro_9: Kappa
[3:47:49] basch4kyz: เศร้าเลย
[3:47:50] weddaywithalonex: Kappa Kappa Kappa
[3:47:50] MaFiosCN: ปล้นได้แต่ไม่ปล้นดีกว่า
[3:47:51] misaru_45: DarkMode
[3:47:51] nattapat_50: jackey9Ho jackey9Ho
[3:47:51] tharathip_0: ฉแลงเอาไวในตู้เหมือนเดิมอ่ะดีแล้ว
[3:47:52] coachsorawit: Kappa Kappa
[3:47:52] songdo_dicky: Kappa Kappa Kappa Kappa
[3:47:52] wave1204: Kappa Kappa
[3:47:54] iceeeeeeee_ee: Kappa Kappa
[3:47:54] kapomcub: Kappa Kappa
[3:47:54] overpop123: Kappa
[3:47:54] pee846: แล้วนี้เค้าไม่พลาดเองอ้อ
[3:47:55] no1nogod: Kappa Kappa
[3:47:56] radar_012: Kappa
[3:47:57] karnsilicon: Kappa Kappa Kappa
[3:47:58] kkongggg: Kappa Kappa Kappa
[3:47:59] teehid1x: เอาฉแลงไปเเลกสนับ
[3:48:00] frudine_dean: ทำดาโจรคอนเทนต์
[3:48:00] DeeKub_G: Kappa Kappa Kappa
[3:48:01] TwinshockEz: ล้างแชท Kappa
[3:48:01] momoosuki: Kappa Kappa Kappa
[3:48:01] pluem_watchara: ตัวเล็กเลิกเล่นเถอะนอนดีกว่าไหนๆก็วันเกิดนะHBD ตัวเล็ก55555555555
[3:48:02] ormaramboy: Kappa Kappa Kappa Kappa Kappa
[3:48:02] frank_2548: แล้วไงมันคือเกม
[3:48:02] SONGDOOHee_: Kappa Kappa
[3:48:02] nongmokun_krub: ไม่ต้องปล้นดีสุดครับ Kappa
[3:48:02] devlzzzz: rebirthztvPlease
[3:48:02] chakkit_ea: Kappa Kappa
[3:48:02] supakitjaja: H.B.D มาดี ฟามยาว
[3:48:02] faemmi: HBD. มาดี
[3:48:03] kongkongiron895: Kappa Kappa Kappa Kappa
[3:48:03] dravilkickxx: rebirthztvAngelTew
[3:48:03] Bankzapo: ผิดพลาดกันได้คับใจเย็นๆ
[3:48:03] Mark_2001s: Kreygasm
[3:48:03] bbewbox: Kappa
[3:48:04] jatingja_: Kappa Kappa Kappa Kappa
[3:48:05] phwwd: วินเซนโซ่ กาซาโน่
[3:48:05] earthmeo: คนในเมือง ต่อหน้าครับ ลับหลัง...
[3:48:05] candytee: ฟามตั้งเเต่เช้ายันดึกยังเจองี้อีก
[3:48:07] narawichhhhh_08: Kappa Kappa
[3:48:07] blackboykei: กลับกลอก
[3:48:07] timeloop312: Kappa Kappa Kappa
[3:48:08] lukakishix2: Kappa
[3:48:08] Mickies_: วันเกิดวอแวร์รึป่าว?
[3:48:08] BungseeOrio: rebirthztvHaha rebirthztvHaha
[3:48:08] Lockdownleg4cy: Kappa
[3:48:09] hamdamnahkap: Kappa Kappa Kappa
[3:48:09] Mayngchid_: KonCha
[3:48:10] xAsakura_: Kappa Kappa Kappa Kappa Kappa
[3:48:10] tuanote00: HBDมาดี
[3:48:12] noomza12345za: @kxnokphxn_ov เมื่อวานครับวันนี้วันเกิดพี่พิงค์เพราะข้ามวันมาแล้ว
[3:48:12] natthachai999: cmonBruh cmonBruh
[3:48:12] gamwe1234: rebirthztvHaha rebirthztvHaha rebirthztvHaha rebirthztvHaha
[3:48:12] oom_thanapat: ผิดที่อขาไม่ล็อครถนะครับ
[3:48:12] sodaymacom01: คำว่าปล้นมี100เขาคงจะหยิบเเค่30อะโจรอะ555
[3:48:13] killyouone: @cootsam แล้วเขาคราฟมาทำไมครับ
[3:48:13] mark7783: และตอนนี้คือดาบหลับแล้ว?
[3:48:13] na_nathee: โยนแชลงทิ้งไป
[3:48:13] banknoi9: rebirthztvLove rebirthztvLove
[3:48:13] tevgod__: Kappa Kappa Kappa Kappa
[3:48:13] phutthipong609: 2เท่าจุกๆ
[3:48:14] khxwklxng: Kappa Kappa Kappa
[3:48:14] beam2006_: HBD
[3:48:14] highnot888: วันเกิด
[3:48:16] jengnajaa13: Respect เลยครับคนนี้
[3:48:18] ten_ten1010: Kappa Kappa
[3:48:18] boom0129: HBD. เหล็ก2000สู้ๆมาดี555 12.ชม.สู้ๆ
[3:48:19] eitsmart: HBD มาดี
[3:48:19] zeetar_u: respect พี่แม็ค
[3:48:20] jeffy_jc: ลุงขอ20อันและทำไมไม่ให้พี่มาดีคืนและขอ200-300อ่ะครับ
[3:48:21] rezeero: รู้ๆกันยุ
[3:48:23] plam1245p: HBDมาดี
[3:48:23] gznutsmile: SeemsGood SeemsGood SeemsGood
[3:48:25] thanaphat_aof: ใช่ครับ ใจเขาใจเรา
[3:48:29] yhedkordtung: ป่ะ งั้นคืนเท่าเดิม5555
[3:48:31] Assaluncha_Lun59: โดนยาวเลยตัวเล็ก
[3:48:33] kainoi_p: ช่ายย
[3:48:34] jinnew_fell: วอแวเกิดวันเดียวกับมาดีเด้ออ
[3:48:34] aladeen_mtfk69: แล้วทีนี้มาดีก็จะไปหาปล้นคันอื่นมาใช้หนี้55555
[3:48:34] methasit_tin: ทุบแฉลงทิ้งงงง
[3:48:37] YaanNi: จะเหยียบเค้าให้จม ชนะทุกคนแล้วจะเล่นกับใครถามจริง แค่นี้ไม่เข้าใจ
[3:48:37] noppanat_kakham: แล้วนครบาลนี่ยังไงครับ
[3:48:39] rct_apinan: มาดีไม่หาของวันไหน รู้สึก เล่นตามบท แต่ดันโดนคืน2เท่าผิดอะไรงง เกินไป
[3:48:39] TENLOWWELL: เกิดเมื่อวาน แต่hbdวันนี้ งงกะแชท5555
[3:48:40] chalit_t: HBD มาดี ง้าบ
[3:48:40] xMinnys: สมัยrustก็แบบนี้
[3:48:40] natthwasu: ลุงให้โอกาศเขาดิครับ
[3:48:41] supadit99: เเต่มันเกินไป2เท่า
[3:48:42] dream_486: เยอะอยู่น้าา
[3:48:42] FAMEUNNY: ไม่ชอบเองก็ออกไปนะก็ลุงจะยังงี้จะทำไม
[3:48:42] malia337: บางคนบอกเล่นตามic แต่ใจเค้าก็มีความรุ้สึกเหมือนกันนะครับถึงแค่ในเกมแต่เค้าก็ใช้ความพยามยามนะครับ
[3:48:42] 12_5_64: เลิกใช้นะเก็บเข้าตู้ไป
[3:48:43] nami_b_akuma: โจรแต่ปล้นนิดเดียวเรียกว่าโจรหราคับงง รู้ว่าปล้นแค่นี้
[3:48:45] ummbomb: LUL
[3:48:46] big_IJK: เอาเก็บจบง่ายๆ
[3:48:46] 1234_567: HBD MAD
[3:48:47] guth_00000: อะจ๊ากกไป555
[3:48:49] golfsarayut9999: @noppanat_kakham ไปตีเองสิ
[3:48:49] shinkanzen_: aed12แจคจัดมา6
[3:48:49] highdropdeadd: เอาแฉลงทิ้ง55555
[3:48:50] kitjapk: ปล้นได้แต่พอประมานพอครับ
[3:48:51] sadbunny1993: เอาแชลงออกง่ายสุด555
[3:48:52] Pinky220662: HBD มาดีครับ
[3:48:52] sincure_: ถ้าเปนผมผมก็เอาคืนเเค่ของที่โดนปล้น
[3:48:53] thankstoons: พอไม่12ชัวโมง
[3:48:53] tharathip_0: @winter__dec ไม่ล็อครถเองช่วยไม่ได้ไม่สนเราโจรปล้นหมดในสนในแคร์ rebirthztvHaha rebirthztvHaha
[3:48:53] dxwear: Respect ครับ
[3:48:54] natthawut727: เกินไป2เท่า
[3:48:55] sunnylighter1: @rct_apinan ไปช่วยเขาดิ
[3:48:57] wongwiwat1236: วิธีหาเยอะแยะแชท ปล้นไปคืนยากอะไร
[3:48:59] pond_mako: อวยพรน้องมาดีหน่อยมั้ยครับลุง
[3:48:59] nuttapon2542: HBD มาดี
[3:49:00] Chaanwit: ไม่ใช่วันเกิดวอแวหรอ555
[3:49:00] youngsteratom: หาปล้นมาคืน
[3:49:02] Beer_NatTaa: @rct_apinan อย่าร้องแทน
[3:49:02] pongsakornsss: สู้ๆมาดี
[3:49:03] i_kuyy: แล้วแชทยุ่งไรกับแก๊งลุง555
[3:49:03] durexbanana: NKB
[3:49:04] CudTleBut: อันนี้เข้าจับได้ว่าเป็นใครนะ
[3:49:05] anurak8901: พ่อพระจิง
[3:49:07] Phuthanadon03: ผมงง ทำไมคนโดนไม่เเจ้งความ เเต่มาเเจ้งตี๋ เเปลกๆ
[3:49:07] He11SinKi: ไม่ชอบก็กดออก ไม่ยาก
[3:49:07] fanta1568: HBD มาดี
[3:49:07] omio0m: มาดีไม่ใช้เเจ็กกี่ครับง่ายๆ
[3:49:08] kobe790: SeemsGood
[3:49:10] adumpoker_: 55555555555555
[3:49:10] fluketh4646: ลุงถามแจ็คดุเมื่อคืนเปนไง555
[3:49:12] ArOma7x: 555555555
[3:49:13] teamseau: เขาก็เกลียดหมดนะตี้ขาสะขนาดนี้
[3:49:13] cootsam: เอาออกจบเลยถ้าจะทำแบบนี้
[3:49:14] plurm13: เอาจริงทำยังไงลับหลังเขาก็พูดกับเราไม่ดีเหมือนเดิม
[3:49:14] SODSAI_TH: 55555555
[3:49:14] kkongggg: 555555555555555
[3:49:14] arshiwynternelboy: 555555555555
[3:49:14] jhin500: หล่ออีกแล้ว
[3:49:15] piawpiaw01: 5555
[3:49:15] Elderric: 55555555555555
[3:49:16] am_pxre: LUL LUL
[3:49:16] piteweerachai2546: 5555555
[3:49:16] suradech11: ถ้าไม่โดนจับได้ก้อไม่มีอะไรเกิดขึ้น
[3:49:18] sitasinan556: เรียกบิด
[3:49:18] ituu_001: เค้าเกียดอยู่แล้ว
[3:49:19] k7_9ine: มาดีปล้นไครหรอครับ
[3:49:19] my_name_1: ถามหน่อยครับแล้วยังงี้ทุกคนที่โดนปล้นก็จะมาขอjakกันหมดอ่ะดิ
[3:49:19] pice0882: คือใสชุดJAKไปปล้นด้วยนะ
[3:49:21] raksapum: ความผิดพี่xครับไม่น่าแก้มาเลยใช้ไม่ได้ก็ดีอยู่ละ5555
[3:49:22] teehid1x: ถ้ามาดีไปปล้นคนอื่นมาส่งแทนอะลุง
[3:49:22] boom0129: ลุงลองไปทำเหล็ก2000เเท่งดูไหมครับ555
[3:49:24] sirayuhbeat: 555
[3:49:24] banknoi9: 5555555
[3:49:25] naump_nsk: @malia337 ถูกต้อง จากใจคนตั้งใจฟาร์มนะ ลากเลือด
[3:49:26] boylalisa: นิดหน่อยๆ555555
[3:49:27] lungdumstyle: ดูเฉยๆ จะแย้ง จะเถียงเค้าทำไม ว่ะแชท เค้ารักษาหน้าแก๊ง ของเค้า
[3:49:29] nono00000000: rebirthztv10 rebirthztv10
[3:49:31] wolf_ezth: WutFace
[3:49:33] nongjengoung: ไม่ควรเอาเข้ามาตั้งแต่แรกแล้วจริงๆอะบางคนมีเวลาไม่กี่ชั่วโมงมาฟามทั้งวันแต่โดนขโมยหายหมด มันเฟลจริงๆนะ
[3:49:33] gdjejdh: PurpleStar PurpleStar PurpleStar
[3:49:33] ken_kiminoto: ถ้าจะปล้นฟาร์ามเองดีกว่าbyมาดี
[3:49:34] leo_kung1: มาดีปล้นใครครับ
[3:49:34] praexd: ห้ะ
[3:49:34] bz_remix_official: @boom0129 ไปทำเอง
[3:49:34] candytee: คนไม่ฟามไม่โดนคนฟามไม่รอด
[3:49:38] kulthawax_19: @pice0882 ปลอมดิ
[3:49:40] fahhz: โยงไปแจ็คเฉย เกี่ยวไรอะมาดีไม่ใช่แจ็ค
[3:49:40] bang_sad52: rebirthztvHaha rebirthztvHaha
[3:49:40] khnaut_fluke: @pice0882 ปลอมอยู่
[3:49:41] rit_tanapat: 55555555
[3:49:41] fluke_ooo: สวยจุกละทีนี้ rebirthztvHaha rebirthztvHaha
[3:49:43] NewLASIOz: หวานๆจุก
[3:49:43] Supphatat: @pice0882 เค้าก็บอกอยู่ว่าไม่ได้ใส่ไป
[3:49:43] TwinshockEz: LUL
[3:49:44] ed_senbergx04: NKB
[3:49:44] ryuu_gi: เมื่อวานไม่เหลืออออ
[3:49:44] techit777: ยับบ
[3:49:45] ta2522: ฟามคืนแต่ฟามไม่ครบ
[3:49:45] TENLOWWELL: 555555555
[3:49:45] EartHSplAsH: 5555555
[3:49:46] ummbomb: LUL
[3:49:46] rct_apinan: ของไม่หาพูดคืน2เท่า สภาพ
